attitude_geodesic_rmse,quaternion_error_mean,position_rmse,velocity_rmse,angular_rate_rmse,gyro_bias_rmse,accel_bias_rmse,disturbance_torque_rmse,disturbance_accel_rmse,nees_mean,nis_mean,runtime_per_step_s,runtime_per_step_s_median,pinn_time_per_step_s,filter_time_per_step_s,total_inference_latency_s,memory_usage_mb,trial,method
0.06639565170826041,0.054408745738832955,0.01195928225636029,0.0009696627001704297,0.005103658046015563,0.00541745735357042,0.043354954561581276,0.026503173664955183,0.06029166313635869,1585.2922488017364,46.302682124327596,0.0867693854161189,0.08353505004197359,5.608337232843041e-07,0.08676636833163988,20.824652499868535,453.921875,71,EKF
0.041812575754647155,0.03262761119293877,0.00936814739253176,0.0006497933670337643,0.003925454726487908,0.003948047291406275,0.03191849221516993,0.0165989287618299,0.03620849823243679,673.3821811080176,29.1962259244458,0.08303400374522123,0.08369484997820109,5.337506687889496e-07,0.08303096374584129,19.928160898853093,453.90625,72,EKF
0.050439938508605744,0.04056034245159859,0.009590695778201638,0.0006303487807943389,0.004232409987491657,0.004290306616664909,0.031212006030985093,0.017421250807245763,0.036700045364514156,387.4089641443595,29.4078126424797,0.0824862749990037,0.08167869999306276,5.825005549316605e-07,0.08248319666405829,19.79670599976089,453.90625,73,EKF
0.04725020528994257,0.03974159397803659,0.009652143482082825,0.0006263314769011792,0.002909552307785038,0.007021863206731962,0.06983284783553924,0.01591249746505044,0.03628257624842353,164.81667156307105,28.926058151114624,0.0798319183353063,0.07985399995232001,5.658357016121348e-07,0.07982872499754497,19.159660400473513,453.90625,74,EKF
0.04264649133549756,0.03509212831035841,0.00912751527783358,0.0006814210460800638,0.002902437557850265,0.0029321121367325634,0.03101799012333659,0.01648393034648618,0.03687319549197764,141.9003850643639,29.014529706078008,0.2147352987478371,0.19170599995413795,5.870834381009141e-07,0.2146993437447236,51.5364716994809,453.90625,75,EKF
0.04927037483627028,0.03926185196103106,0.012547734176400607,0.06482961452882956,0.0035854862191120073,0.0036531734703679304,0.03552649641942758,0.014383544273596685,0.03743651798608582,260.3088722234346,24.83373674268181,0.08601350458678401,0.08183675003238022,6.154165021143853e-07,0.086010041666547,20.643241100828163,453.625,76,EKF
0.06086909553460523,0.050364833186944166,0.01140129943115842,0.001006176243036778,0.004268812952106318,0.004489733978849069,0.04454011690109997,0.026422484460511694,0.061851025795766866,943.6380165229591,46.496776980643645,0.09490865333306525,0.08062454999890178,7.312507174598674e-07,0.09490489125212966,22.77807679993566,453.53515625,77,EKF
0.03761844205123031,0.03142572104612832,0.009565386328383134,0.000687095890485127,0.002535466887749691,0.002568841377025068,0.030715912873011317,0.015430574773526091,0.03702643039886396,463.1056128370853,28.998621455459954,0.08041951916529796,0.07630175002850592,6.766689087574681e-07,0.08041603541593455,19.300684599671513,453.546875,78,EKF
0.038434638217669584,0.03237080073453809,0.01046456304659131,0.0006459781973947301,0.0024009960516210224,0.0025205279314446734,0.030432375426022343,0.01497033045381584,0.036762557287746654,1147.104809464507,28.62821023409505,0.08081815874562986,0.08061369997449219,5.491655125903587e-07,0.08081501999937851,19.39635809895117,453.59375,79,EKF
0.03952892770222317,0.03249906017575735,0.008709818408284775,0.0006558954553448943,0.0025520790530245705,0.006761085331906702,0.06738620383235729,0.016308788326257855,0.03652802361675232,1639.968687264982,29.049551667883552,0.08068671166596081,0.08038335002493113,5.491669677818815e-07,0.08068364833064455,19.364810799830593,453.60546875,80,EKF
0.037965040337731404,0.03018021194751236,0.010198659631526632,0.0007029080180239813,0.0031121743404144576,0.003114602592839878,0.03046382302270559,0.014431008790116924,0.03695355706000986,721.10674472118,28.78126229028367,0.07788400916178943,0.07185945002129301,5.774995467315118e-07,0.07787212332817338,18.692162198829465,453.61328125,81,EKF
0.0519564287172045,0.04165008939874684,0.010840510760563632,0.006748725575276333,0.003807519088340125,0.003728027919964155,0.031106988660159995,0.015949262919029913,0.03659842914966663,467.2537766751424,26.94057427687979,0.08039143374868823,0.07774829998379573,5.637518673514326e-07,0.08038838916254462,19.293944099685177,453.8203125,82,EKF
